3	0	38	0	57.5767326732673	SimpleMAUT
3	0	6	1	56.536303630363	SimpleMAUT
3	0	18	2	55.536303630363	SimpleMAUT
3	0	33	3	54.536303630363	SimpleMAUT
3	0	35	4	53.536303630363	SimpleMAUT
3	0	41	5	52.536303630363	SimpleMAUT
3	0	42	6	51.536303630363	SimpleMAUT
3	0	43	7	50.536303630363	SimpleMAUT
3	0	44	8	49.536303630363	SimpleMAUT
3	0	45	9	48.536303630363	SimpleMAUT
3	0	49	10	47.536303630363	SimpleMAUT
3	0	53	11	46.536303630363	SimpleMAUT
3	0	55	12	45.536303630363	SimpleMAUT
3	0	3	13	44.5305280528053	SimpleMAUT
3	0	4	14	43.5305280528053	SimpleMAUT
3	0	11	15	42.5305280528053	SimpleMAUT
3	0	14	16	41.5305280528053	SimpleMAUT
3	0	15	17	40.5305280528053	SimpleMAUT
3	0	23	18	39.5305280528053	SimpleMAUT
3	0	24	19	38.5305280528053	SimpleMAUT
3	0	25	20	37.5305280528053	SimpleMAUT
3	0	31	21	36.5305280528053	SimpleMAUT
3	0	32	22	35.5305280528053	SimpleMAUT
3	0	36	23	34.5305280528053	SimpleMAUT
3	0	37	24	33.5305280528053	SimpleMAUT
3	0	1	25	32.5280528052805	SimpleMAUT
3	0	2	26	31.5280528052805	SimpleMAUT
3	0	8	27	30.5280528052805	SimpleMAUT
3	0	9	28	29.5280528052805	SimpleMAUT
3	0	17	29	28.5280528052805	SimpleMAUT
3	0	19	30	27.5280528052805	SimpleMAUT
3	0	20	31	26.5280528052805	SimpleMAUT
3	0	21	32	25.5280528052805	SimpleMAUT
3	0	27	33	24.5280528052805	SimpleMAUT
3	0	30	34	23.5280528052805	SimpleMAUT
3	0	47	35	22.5280528052805	SimpleMAUT
3	0	50	36	21.5280528052805	SimpleMAUT
3	0	51	37	20.5280528052805	SimpleMAUT
3	0	57	38	19.5280528052805	SimpleMAUT
3	0	12	39	18.5272277227723	SimpleMAUT
3	0	26	40	17.5272277227723	SimpleMAUT
3	0	16	41	16.5239273927393	SimpleMAUT
3	0	39	42	15.523102310231	SimpleMAUT
3	0	40	43	14.5189768976898	SimpleMAUT
3	0	5	44	13.5	SimpleMAUT
3	0	13	45	12.5	SimpleMAUT
3	0	22	46	11.5	SimpleMAUT
3	0	58	47	10.5	SimpleMAUT
3	0	56	48	9.4950495049505	SimpleMAUT
3	0	34	49	8.48679867986799	SimpleMAUT
3	0	54	50	7.48679867986799	SimpleMAUT
3	0	28	51	6.48184818481848	SimpleMAUT
3	0	29	52	5.48184818481848	SimpleMAUT
3	0	7	53	4.44884488448845	SimpleMAUT
3	0	46	54	3.40676567656766	SimpleMAUT
3	0	10	55	2.3960396039604	SimpleMAUT
3	0	48	56	1	SimpleMAUT
3	0	52	57	0	SimpleMAUT
5	0	13	0	38.4963650915517	SimpleMAUT
5	0	31	1	37.4901280234432	SimpleMAUT
5	0	38	2	36.4883285982876	SimpleMAUT
5	0	9	3	35.4838653828152	SimpleMAUT
5	0	14	4	34.4838653828152	SimpleMAUT
5	0	24	5	33.4682450729863	SimpleMAUT
5	0	37	6	32.4490564327779	SimpleMAUT
5	0	30	7	31.4428193646694	SimpleMAUT
5	0	29	8	30.4277182876714	SimpleMAUT
5	0	7	9	29.4258993421282	SimpleMAUT
5	0	25	10	28.4214812195629	SimpleMAUT
5	0	5	11	27.3988368068884	SimpleMAUT
5	0	32	12	26.3806232036795	SimpleMAUT
5	0	34	13	25.3774986617819	SimpleMAUT
5	0	36	14	24.3754912515015	SimpleMAUT
5	0	3	15	23.3675502932594	SimpleMAUT
5	0	35	16	22.3592850585731	SimpleMAUT
5	0	8	17	21.346212148153	SimpleMAUT
5	0	19	18	20.3351444820402	SimpleMAUT
5	0	23	19	19.3351444820402	SimpleMAUT
5	0	20	20	18.328089613611	SimpleMAUT
5	0	21	21	17.328089613611	SimpleMAUT
5	0	10	22	16.3262555662536	SimpleMAUT
5	0	17	23	15.3231820514033	SimpleMAUT
5	0	28	24	14.3231820514033	SimpleMAUT
5	0	4	25	13.3124570251286	SimpleMAUT
5	0	6	26	12.3108131908467	SimpleMAUT
5	0	33	27	11.3108131908467	SimpleMAUT
5	0	27	28	10.2848761053223	SimpleMAUT
5	0	22	29	9.27863903721385	SimpleMAUT
5	0	39	30	8.27378339560737	SimpleMAUT
5	0	12	31	7.26699740609886	SimpleMAUT
5	0	26	32	6.26699740609886	SimpleMAUT
5	0	15	33	5.21433127618083	SimpleMAUT
5	0	16	34	4.19611767297198	SimpleMAUT
5	0	11	35	3.19595817934325	SimpleMAUT
5	0	2	36	2.19136540065689	SimpleMAUT
5	0	1	37	1.18304476255184	SimpleMAUT
5	0	18	38	0.1809541136547	SimpleMAUT
9	0	1	0	55.414131501472	SimpleMAUT
9	0	2	1	54.414131501472	SimpleMAUT
9	0	3	2	53.414131501472	SimpleMAUT
9	0	4	3	52.414131501472	SimpleMAUT
9	0	6	4	51.414131501472	SimpleMAUT
9	0	8	5	50.414131501472	SimpleMAUT
9	0	9	6	49.414131501472	SimpleMAUT
9	0	11	7	48.414131501472	SimpleMAUT
9	0	14	8	47.414131501472	SimpleMAUT
9	0	15	9	46.414131501472	SimpleMAUT
9	0	17	10	45.414131501472	SimpleMAUT
9	0	18	11	44.414131501472	SimpleMAUT
9	0	19	12	43.414131501472	SimpleMAUT
9	0	20	13	42.414131501472	SimpleMAUT
9	0	21	14	41.414131501472	SimpleMAUT
9	0	23	15	40.414131501472	SimpleMAUT
9	0	24	16	39.414131501472	SimpleMAUT
9	0	25	17	38.414131501472	SimpleMAUT
9	0	27	18	37.414131501472	SimpleMAUT
9	0	30	19	36.414131501472	SimpleMAUT
9	0	31	20	35.414131501472	SimpleMAUT
9	0	32	21	34.414131501472	SimpleMAUT
9	0	33	22	33.414131501472	SimpleMAUT
9	0	35	23	32.414131501472	SimpleMAUT
9	0	36	24	31.414131501472	SimpleMAUT
9	0	37	25	30.414131501472	SimpleMAUT
9	0	38	26	29.414131501472	SimpleMAUT
9	0	41	27	28.414131501472	SimpleMAUT
9	0	42	28	27.414131501472	SimpleMAUT
9	0	43	29	26.414131501472	SimpleMAUT
9	0	44	30	25.414131501472	SimpleMAUT
9	0	45	31	24.414131501472	SimpleMAUT
9	0	47	32	23.414131501472	SimpleMAUT
9	0	48	33	22.414131501472	SimpleMAUT
9	0	49	34	21.414131501472	SimpleMAUT
9	0	50	35	20.414131501472	SimpleMAUT
9	0	51	36	19.414131501472	SimpleMAUT
9	0	53	37	18.414131501472	SimpleMAUT
9	0	55	38	17.414131501472	SimpleMAUT
9	0	12	39	16.4023552502453	SimpleMAUT
9	0	16	40	15.4023552502453	SimpleMAUT
9	0	26	41	14.4023552502453	SimpleMAUT
9	0	39	42	13.378802747792	SimpleMAUT
9	0	40	43	12.3366045142296	SimpleMAUT
9	0	22	44	11.2777232580962	SimpleMAUT
9	0	56	45	10.2777232580962	SimpleMAUT
9	0	13	46	9.17860647693817	SimpleMAUT
9	0	5	47	8.17762512266928	SimpleMAUT
9	0	34	48	7.17762512266928	SimpleMAUT
9	0	52	49	6.17762512266928	SimpleMAUT
9	0	54	50	5.17762512266928	SimpleMAUT
9	0	7	51	4.11776251226693	SimpleMAUT
9	0	28	52	3.11776251226693	SimpleMAUT
9	0	29	53	2.11776251226693	SimpleMAUT
9	0	46	54	1.11776251226693	SimpleMAUT
9	0	10	55	0	SimpleMAUT
11	0	38	0	38.8799357731329	SimpleMAUT
11	0	24	1	37.8012566076871	SimpleMAUT
11	0	20	2	36.6661378759431	SimpleMAUT
11	0	21	3	35.6661378759431	SimpleMAUT
11	0	36	4	34.6582046152766	SimpleMAUT
11	0	6	5	33.6523167377318	SimpleMAUT
11	0	33	6	32.6523167377318	SimpleMAUT
11	0	13	7	31.6046959001207	SimpleMAUT
11	0	31	8	30.5995138161577	SimpleMAUT
11	0	9	9	29.587450948357	SimpleMAUT
11	0	14	10	28.587450948357	SimpleMAUT
11	0	10	11	27.5823133459439	SimpleMAUT
11	0	37	12	26.5756130038407	SimpleMAUT
11	0	30	13	25.5704309198776	SimpleMAUT
11	0	29	14	24.5643999854101	SimpleMAUT
11	0	25	15	23.5592179014471	SimpleMAUT
11	0	4	16	22.533309841424	SimpleMAUT
11	0	17	17	21.5193064253058	SimpleMAUT
11	0	28	18	20.5193064253058	SimpleMAUT
11	0	7	19	19.5192111999145	SimpleMAUT
11	0	5	20	18.5037590755788	SimpleMAUT
11	0	34	21	17.4925460571482	SimpleMAUT
11	0	32	22	16.4901283036345	SimpleMAUT
11	0	35	23	15.4789152852039	SimpleMAUT
11	0	39	24	14.4424742727665	SimpleMAUT
11	0	3	25	13.4412533047264	SimpleMAUT
11	0	19	26	12.4387278705192	SimpleMAUT
11	0	23	27	11.4387278705192	SimpleMAUT
11	0	8	28	10.4300402862959	SimpleMAUT
11	0	27	29	9.3846361084551	SimpleMAUT
11	0	22	30	8.37945402449206	SimpleMAUT
11	0	12	31	7.35314842625418	SimpleMAUT
11	0	26	32	6.35314842625418	SimpleMAUT
11	0	15	33	5.29652201759158	SimpleMAUT
11	0	16	34	4.28289124564726	SimpleMAUT
11	0	11	35	3.27899366044061	SimpleMAUT
11	0	18	36	2.25232108216911	SimpleMAUT
11	0	2	37	1.25196867434363	SimpleMAUT
11	0	1	38	0.234016246739242	SimpleMAUT
15	0	5	0	55.5567027107375	SimpleMAUT
15	0	7	1	54.5567027107375	SimpleMAUT
15	0	13	2	53.5567027107375	SimpleMAUT
15	0	28	3	52.5567027107375	SimpleMAUT
15	0	29	4	51.5567027107375	SimpleMAUT
15	0	46	5	50.5567027107375	SimpleMAUT
15	0	47	6	49.5059316809231	SimpleMAUT
15	0	12	7	48.4343760155911	SimpleMAUT
15	0	16	8	47.4343760155911	SimpleMAUT
15	0	26	9	46.4343760155911	SimpleMAUT
15	0	39	10	45.4343760155911	SimpleMAUT
15	0	22	11	44.4310509810012	SimpleMAUT
15	0	40	12	43.4310509810012	SimpleMAUT
15	0	25	13	42.3363575642431	SimpleMAUT
15	0	21	14	41.3259641498114	SimpleMAUT
15	0	32	15	40.3049154110929	SimpleMAUT
15	0	24	16	39.303399494428	SimpleMAUT
15	0	14	17	38.2983068964659	SimpleMAUT
15	0	37	18	37.2945219966612	SimpleMAUT
15	0	31	19	36.2724147297281	SimpleMAUT
15	0	17	20	35.267322131766	SimpleMAUT
15	0	3	21	34.2668647433157	SimpleMAUT
15	0	42	22	33.2555934046685	SimpleMAUT
